"site","year","sample_id","nest_id","lat","long"
"StartMel","2021",386,19205,25.9482409570029,-80.6386352349694
"StartMel","2021",387,19185,25.9478487394702,-80.6387817274127
"StartMel","2021",388,19207,25.9481946178498,-80.638655824778
"StartMel","2021",389,19189,25.9476554699791,-80.6387942661876
"StartMel","2021",390,19202,25.9486199200243,-80.63864454482
"StartMel","2021",391,19201,25.9485899720211,-80.6386647753755
"StartMel","2021",392,19186,25.9477654535715,-80.638768328182
"StartMel","2021",393,19193,25.9474284470499,-80.6387808104386
"StartMel","2021",394,19190,25.9475790958313,-80.6387667751894
"StartMel","2021",395,19204,25.9483900002728,-80.6386546315445
"StartMel","2021",396,34631,25.9488827127958,-80.6382604727308
"StartMel","2021",397,34784,25.9481568763609,-80.6372625279908
"StartMel","2021",398,34794,25.9479931015009,-80.6371121121676
"StartMel","2021",399,34769,25.9485777235755,-80.6373598285161
"StartMel","2021",400,69925,25.9485392524508,-80.6374223481472
"StartMel","2021",401,101850,25.9485256561669,-80.6373055546441
"StartMel","2021",402,19149,25.9488740979572,-80.6389505489147
"StartMel","2021",403,19280,25.9494395655269,-80.6384400798934
"Vacation","2020",404,89749,25.914572120576,-80.6300319967248
"Vacation","2020",405,102055,25.9145185211647,-80.6299261519311
"Vacation","2020",406,11460,25.9155421165771,-80.6303839386959
"Vacation","2020",407,11463,25.9151422642972,-80.6304692413507
"Vacation","2020",408,11453,25.9148637127308,-80.6307466545651
"Vacation","2020",409,11455,25.9149705249338,-80.6306238874311
"Vacation","2020",410,11507,25.913928869172,-80.6300672627043
"Vacation","2020",411,11480,25.9154543540924,-80.6303150347821
"Vacation","2020",412,11469,25.9147135817889,-80.6304075161808
"Vacation","2020",413,11464,25.9151028056752,-80.6304235828174
"Vacation","2020",414,11470,25.9146321643717,-80.6303949467501
"Vacation","2020",415,11461,25.9152476604281,-80.6304667819196
"Vacation","2020",416,11475,25.9140776354963,-80.6305478625432
"Vacation","2020",417,11472,25.9146538685027,-80.6303867823582
"Vacation","2020",418,11477,25.9137294791836,-80.6305008052662
"Vacation","2020",419,11467,25.914916996405,-80.6304799462508
"Vacation","2020",420,11474,25.9143857541813,-80.6304668831047
"Vacation","2020",421,11476,25.9140364877228,-80.6304145913955
"Vacation","2020",422,11457,25.9145435135232,-80.6305514999465
"Vacation","2020",423,11456,25.9149303940746,-80.6305891459542
"Vacation","2020",424,89700,25.9146306206262,-80.6302466921336
"Vacation","2020",425,101980,25.9146376089249,-80.6302343230433
"Vacation","2021",426,11170,25.9154413081767,-80.6302899051885
"Vacation","2021",427,11088,25.9154961759264,-80.6304618865149
"Vacation","2021",428,11173,25.9153599208412,-80.6302439038188
"Vacation","2021",429,11178,25.9151012184442,-80.6302814107201
"Vacation","2021",430,11191,25.9147024275573,-80.630283680485
"Vacation","2021",431,11187,25.9148281108735,-80.6302935768302
"Vacation","2021",432,11104,25.91419140228,-80.6305505972796
"Vacation","2021",433,11080,25.9149234044245,-80.6306840653477
"Vacation","2021",434,11160,25.9139942364117,-80.630439482781
"Vacation","2021",435,11180,25.9151122266943,-80.6302428074045
"Vacation","2021",436,11089,25.9152489104274,-80.6304687478789
